date,open,high,low,close
2024-11-08 14:30:00+00:00,10.010000228881836,10.050000190734863,9.989999771118164,10.010000228881836
2024-11-11 14:30:00+00:00,10.010000228881836,10.010000228881836,10.0,10.010000228881836
2024-11-12 14:30:00+00:00,10.0,10.0,10.0,10.0
2024-11-13 14:30:00+00:00,10.0,10.010000228881836,10.0,10.0
2024-11-14 14:30:00+00:00,10.0,10.0,9.989999771118164,10.0
2024-11-15 14:30:00+00:00,10.0,10.0,10.0,10.0
2024-11-18 14:30:00+00:00,10.0,10.0,9.989999771118164,9.989999771118164
2024-11-19 14:30:00+00:00,10.0,10.010000228881836,10.0,10.0
2024-11-20 14:30:00+00:00,10.0,10.0,10.0,10.0
2024-11-21 14:30:00+00:00,10.010000228881836,10.010000228881836,10.0,10.010000228881836
2024-11-22 14:30:00+00:00,10.0,10.0,10.0,10.0
2024-11-25 14:30:00+00:00,10.010000228881836,10.010000228881836,10.0,10.010000228881836
2024-11-26 14:30:00+00:00,10.010000228881836,10.010000228881836,10.0,10.010000228881836
2024-11-27 14:30:00+00:00,10.020000457763672,10.029999732971191,10.010000228881836,10.010000228881836
2024-11-29 14:30:00+00:00,10.020000457763672,10.029999732971191,10.010000228881836,10.029999732971191
2024-12-02 14:30:00+00:00,10.020000457763672,10.029999732971191,10.020000457763672,10.024999618530273
2024-12-03 14:30:00+00:00,10.020000457763672,10.024999618530273,10.020000457763672,10.020000457763672
2024-12-04 14:30:00+00:00,10.020000457763672,10.024999618530273,10.020000457763672,10.020000457763672
2024-12-05 14:30:00+00:00,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672
2024-12-06 14:30:00+00:00,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672
2024-12-09 14:30:00+00:00,10.029999732971191,10.029999732971191,10.029999732971191,10.029999732971191
2024-12-10 14:30:00+00:00,10.029999732971191,10.029999732971191,10.029999732971191,10.029999732971191
2024-12-11 14:30:00+00:00,10.029999732971191,10.029999732971191,10.029999732971191,10.029999732971191
2024-12-12 14:30:00+00:00,10.031000137329102,10.031000137329102,10.031000137329102,10.031000137329102
2024-12-13 14:30:00+00:00,10.031000137329102,10.031000137329102,10.031000137329102,10.031000137329102
2024-12-16 14:30:00+00:00,10.029999732971191,10.03499984741211,10.029999732971191,10.029999732971191
2024-12-17 14:30:00+00:00,10.029999732971191,10.039999961853027,10.029999732971191,10.039999961853027
2024-12-18 14:30:00+00:00,10.039999961853027,10.045000076293945,10.039999961853027,10.045000076293945
2024-12-19 14:30:00+00:00,10.050000190734863,10.050000190734863,10.039999961853027,10.039999961853027
2024-12-20 14:30:00+00:00,10.039999961853027,10.050000190734863,10.039999961853027,10.039999961853027
2024-12-23 14:30:00+00:00,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027
2024-12-24 14:30:00+00:00,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027
2024-12-26 14:30:00+00:00,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027
2024-12-27 14:30:00+00:00,10.039999961853027,10.050000190734863,10.039999961853027,10.050000190734863
2024-12-30 14:30:00+00:00,10.050000190734863,10.055000305175781,10.050000190734863,10.050000190734863
2024-12-31 14:30:00+00:00,10.0600004196167,10.0600004196167,10.0600004196167,10.0600004196167
